brsp,gtto,lasp,sags,sath,vesp,x,y
0,0,0,0,0,0,-57.92655,49.4923
0,0,0,0,0,0,-56.74056,51.31228
0,0,0,0,0,0,-57.03025,53.68051
0,0,0,0,0,0,-56.36639,51.93558
0,0,0,0,0,0,-54.01716,48.49383
0,0,0,0,0,0,-58.13215,49.43703
0,0,0,0,0,0,-71.8661202,42.9015085
0,0,0,0,0,0,-71.0690899,42.9514077
0,0,0,0,0,0,-72.1685998,42.8007764
0,0,0,0,0,0,-70.9134599,43.2321417
0,0,0,0,0,0,-71.686612,43.1841551
0,0,0,0,0,0,-71.2880123,43.1980043
0,0,0,0,0,0,-71.6191959,43.2494327
0,0,0,0,0,0,-71.1982777,43.2499219
0,0,0,0,0,0,-71.6070436,43.3742607
0,0,0,0,0,0,-71.204272,43.4146177
0,0,0,0,0,0,-71.8805982,43.4568165
0,0,0,0,0,0,-71.2929175,43.9913408
0,0,0,0,0,0,-72.3814817,43.0263963
0,0,0,0,0,0,-72.2121162,43.0768236
0,0,0,0,0,0,-72.1318885,43.5045711
0,0,0,0,0,0,-71.35,44.1166667
0,0,0,0,0,0,-71.3885019,44.3571867
0,0,0,0,0,0,-71.7063079,44.1798777
0,0,0,0,0,0,-71.3190129,44.6075764
0,0,0,0,0,0,-71.5868762,44.6832807
0,0,0,0,0,0,-71.3006396,44.8672811
0,0,0,0,0,0,-71.3746691,44.9972951
0,0,0,0,0,0,-71.2050191,44.0894974
0,0,0,0,0,0,-71.0680056,42.9513695
0,0,0,0,0,0,-71.3537309,44.0969107
0,0,0,0,0,0,-75.1462189,39.8314157
0,0,0,0,0,0,-75.3494715,39.3852634
0,0,0,0,0,0,-75.1074594,39.5314149
0,0,0,0,0,0,-75.4913609,39.6822997
0,0,0,0,0,0,-74.2280982,39.9994195
0,0,0,0,0,0,-74.9720939,39.7769177
0,0,0,0,0,0,-74.8443379,39.6956577
0,0,0,0,0,0,-74.8571779,39.9721857
0,0,0,0,0,0,-74.9255249,39.4166137
0,0,0,0,0,0,-74.9307429,40.5089177
0,0,0,0,0,0,-74.288646,40.0824665
0,0,0,0,0,0,-74.7255729,40.2684307
0,0,0,0,0,0,-74.0627799,40.1672217
0,0,0,0,0,0,-74.9305639,40.5107877
0,0,0,0,0,0,-74.5975039,40.1964127
0,0,0,0,0,0,-75.0149169,40.8633847
0,0,0,0,0,0,-74.1099179,40.8343707
0,0,0,0,0,0,-74.2556528,41.0726673
0,0,0,0,0,0,-74.7967659,41.1181687
0,0,0,0,0,0,-75.0997599,40.6572687
0,0,0,0,0,0,-74.6772749,41.3073947
0,0,0,0,0,0,-74.3851971,40.9884812
0,0,0,0,0,0,-74.7198716,40.7140195
0,0,0,0,0,0,-74.4044889,40.6556297
0,0,0,0,0,0,-74.1800609,40.4377267
0,0,0,0,0,0,-74.5197857,40.4002128
0,0,0,0,0,0,-74.5820889,40.0764087
0,0,0,0,0,0,-74.585006,39.7511224
0,0,0,0,0,0,-74.5617049,39.4859597
0,0,0,0,0,0,-74.5547951,39.2953945
0,0,0,0,0,0,-74.9328949,39.0356197
0,0,0,0,0,0,-74.2991419,39.6479947
0,0,0,0,0,0,-74.4494449,39.8814577
0,0,0,0,0,0,-75.4681439,39.6959057
0,0,0,0,0,0,-74.913799,39.6694554
0,0,0,0,0,0,-74.9865325,39.6866174
0,0,0,0,0,0,-74.288631,40.08243
0,0,0,0,0,0,-74.924025,40.51139
0,0,0,0,0,0,-75.0589721,40.8833603
0,0,0,0,0,0,-74.9328949,39.0356197
0,0,0,0,0,0,-74.2983884,39.6488431
0,0,0,0,0,0,-75.468143,39.6959057
0,0,0,0,0,0,-74.9008117,39.0178043
0,0,0,0,0,0,-74.421796,39.668937
0,0,0,0,0,0,-105.7975849,36.0797837
0,0,0,0,0,0,-104.1164099,36.5885417
0,0,0,0,0,0,-108.0570609,35.7834627
0,0,0,0,0,0,-106.0592719,35.5233697
0,0,0,0,0,0,-105.6755989,35.5743487
0,0,0,0,0,0,-104.5666667,35.7833333
0,0,0,0,0,0,-103.7043529,35.1719727
0,0,0,0,0,0,-107.3866879,34.8555917
0,0,0,0,0,0,-105.8578143,34.0560923
0,0,0,0,0,0,-104.2297055,34.1098564
0,0,0,0,0,0,-103.7367849,34.0200567
0,0,0,0,0,0,-107.3217132,33.749487
0,0,0,0,0,0,-106.6542819,33.8231137
0,0,0,0,0,0,-105.8493706,33.6891907
0,0,0,0,0,0,-104.8270959,33.0896297
0,0,0,0,0,0,-103.6280881,33.3149504
0,0,0,0,0,0,-108.1067589,32.3245289
0,0,0,0,0,0,-107.8333333,32.3333333
0,0,0,0,0,0,-106.7294539,32.3802337
0,0,0,0,0,0,-105.7457016,32.9576087
0,0,0,0,0,0,-104.3957139,32.6557967
0,0,0,0,0,0,-103.6629479,32.8985357
0,0,0,0,0,0,-108.9941583,31.9280116
0,0,0,0,0,0,-108.9214683,36.6069631
0,0,0,0,0,0,-105.29927,36.429871
0,0,0,0,0,0,-104.4212339,36.3201947
0,0,0,0,0,0,-103.6855999,35.9792717
0,0,0,0,0,0,-106.779464,35.7466305
0,0,0,0,0,0,-105.3361242,35.6605096
0,0,0,0,0,0,-104.4610059,35.3881137
0,0,0,0,0,0,-103.6785946,35.8403388
0,0,0,0,0,0,-106.1909023,34.5074572
0,0,0,0,0,0,-105.1501699,34.0197597
0,0,0,0,0,0,-104.9434186,34.7803261
0,0,0,0,0,0,-103.4776839,34.4636507
0,0,0,0,0,0,-108.7910908,33.644134
0,0,0,0,0,0,-107.2197419,33.5104187
0,0,0,0,0,0,-106.9502237,33.7152917
0,0,0,0,0,0,-105.0706138,33.6810096
0,0,0,0,0,0,-104.475157,33.5037118
0,0,0,0,0,0,-103.6484449,33.7433287
0,0,0,0,0,0,-108.7266319,32.3972197
0,0,0,0,0,0,-107.6265249,32.9200137
0,0,0,0,0,0,-106.7975929,32.2282717
0,0,0,0,0,0,-105.5729156,32.5687748
0,0,0,0,0,0,-104.6971728,32.245658
0,0,0,0,0,0,-103.1450556,32.8420703
0,0,0,0,0,0,-108.3188559,31.9176187
0,0,0,0,0,0,-107.5695189,31.8359947
0,0,0,0,0,0,-108.1474769,36.7454597
0,0,0,0,0,0,-108.1239789,35.2666767
0,0,0,0,0,0,-104.3751645,35.6552916
0,0,0,0,0,0,-103.5092263,35.4023345
0,0,0,0,0,0,-107.2466969,34.8699738
0,0,0,0,0,0,-106.8715622,34.1107524
0,0,0,0,0,0,-105.8166667,34.05
0,0,0,0,0,0,-106.9863819,33.1827307
0,0,0,0,0,0,-107.4876559,32.5335077
0,0,0,0,0,0,-103.2960129,32.4717827
0,0,0,0,0,0,-105.29169,36.3350337
0,0,0,0,0,0,-107.443336,35.4463117
0,0,0,0,0,0,-108.7904439,34.5445357
0,0,0,0,0,0,-107.3003133,34.17281
0,0,0,0,0,0,-105.1106501,33.9958055
0,0,0,0,0,0,-107.0297999,33.1786297
0,0,0,0,0,0,-108.523606,34.341296
0,0,0,0,0,0,-103.9720689,36.7831377
0,0,0,0,0,0,-72.6449719,40.7948577
0,0,0,0,0,0,-72.7986209,40.8644157
0,0,0,0,0,0,-73.3894649,40.8996977
0,0,0,0,0,0,-73.5077039,40.6032727
0,0,0,0,0,0,-73.2277839,40.7992357
0,0,0,0,0,0,-73.6414019,41.2206437
0,0,0,0,0,0,-73.6848919,41.3278617
0,0,0,0,0,0,-73.9211209,41.9708297
0,0,0,0,0,0,-73.9895919,41.7522667
0,0,0,0,0,0,-74.3923049,41.2736877
0,0,0,0,0,0,-74.4140959,41.3812217
0,0,0,0,0,0,-74.0071189,41.8019497
0,0,0,0,0,0,-74.5802369,41.5334407
0,0,0,0,0,0,-74.3467809,42.0000917
0,0,0,0,0,0,-74.5049339,41.4526297
0,0,0,0,0,0,-73.4115969,42.3497047
0,0,0,0,0,0,-73.3039629,42.7275747
0,0,0,0,0,0,-73.9939669,42.3521387
0,0,0,0,0,0,-73.6753829,42.3202337
0,0,0,0,0,0,-73.8449109,42.9277137
0,0,0,0,0,0,-74.1783949,42.3989107
0,0,0,0,0,0,-74.1520169,42.4363317
0,0,0,0,0,0,-74.8633269,42.6609927
0,0,0,0,0,0,-74.9237879,42.3973547
0,0,0,0,0,0,-74.4021599,42.6548767
0,0,0,0,0,0,-74.1951349,42.7318997
0,0,0,0,0,0,-74.4004979,42.4848037
0,0,0,0,0,0,-74.1214389,42.1781437
0,0,0,0,0,0,-75.1557779,42.5686667
0,0,0,0,0,0,-75.9366669,42.3472227
0,0,0,0,0,0,-75.5570359,42.3180237
0,0,0,0,0,0,-75.7308889,42.5200097
0,0,0,0,0,0,-75.8032509,42.0123327
0,0,0,0,0,0,-75.0998799,42.4378997
0,0,0,0,0,0,-75.4667379,42.9082127
0,0,0,0,0,0,-75.6038909,42.4021987
0,0,0,0,0,0,-76.6985329,42.9526277
0,0,0,0,0,0,-76.0044449,42.3591667
0,0,0,0,0,0,-76.1634009,42.2073307
0,0,0,0,0,0,-76.8217859,42.7411737
0,0,0,0,0,0,-76.2599639,42.5202627
0,0,0,0,0,0,-76.9332749,42.8006247
0,0,0,0,0,0,-76.6333469,42.5515907
0,0,0,0,0,0,-76.0359509,42.0423777
0,0,0,0,0,0,-77.9436889,42.2779527
0,0,0,0,0,0,-77.8406359,42.5032347
0,0,0,0,0,0,-77.1187369,42.8999277
0,0,0,0,0,0,-77.2581629,42.7793497
0,0,0,0,0,0,-77.2251299,42.6688307
0,0,0,0,0,0,-77.5926879,42.7071007
0,0,0,0,0,0,-77.5572209,42.9708677
0,0,0,0,0,0,-77.9559089,42.6940897
0,0,0,0,0,0,-78.8216099,42.6805707
0,0,0,0,0,0,-78.6967019,42.9562967
0,0,0,0,0,0,-78.1784059,42.6178717
0,0,0,0,0,0,-78.8989789,42.2769437
0,0,0,0,0,0,-78.3611669,42.5957057
0,0,0,0,0,0,-78.1039209,42.6213397
0,0,0,0,0,0,-78.9408579,42.0548007
0,0,0,0,0,0,-78.2391139,42.4845267
0,0,0,0,0,0,-79.2614209,42.5000587
0,0,0,0,0,0,-79.4116839,41.9986107
0,0,0,0,0,0,-79.0380259,42.5012127
0,0,0,0,0,0,-78.8506549,43.0697617
0,0,0,0,0,0,-79.0022969,43.2572547
0,0,0,0,0,0,-78.1154029,43.1496467
0,0,0,0,0,0,-77.9620889,43.1759107
0,0,0,0,0,0,-77.4844579,43.1820467
0,0,0,0,0,0,-76.6878269,43.2634447
0,0,0,0,0,0,-76.0264589,43.1693497
0,0,0,0,0,0,-76.0454869,44.0000587
0,0,0,0,0,0,-76.0970689,43.6516667
0,0,0,0,0,0,-75.0129759,43.6964937
0,0,0,0,0,0,-75.2973269,43.3924887
0,0,0,0,0,0,-75.9023929,43.4558097
0,0,0,0,0,0,-75.5571819,43.6286487
0,0,0,0,0,0,-75.1690839,43.7262817
0,0,0,0,0,0,-75.0230329,43.4738997
0,0,0,0,0,0,-75.6687119,43.1192707
0,0,0,0,0,0,-75.4334429,43.0243237
0,0,0,0,0,0,-74.3944809,43.6322327
0,0,0,0,0,0,-74.9492509,43.6625207
0,0,0,0,0,0,-74.4725189,43.7311437
0,0,0,0,0,0,-74.2428209,43.9701127
0,0,0,0,0,0,-74.3975289,43.5654587
0,0,0,0,0,0,-74.2029739,43.3730777
0,0,0,0,0,0,-74.7918689,43.7217467
0,0,0,0,0,0,-74.0622389,43.6884937
0,0,0,0,0,0,-73.3079649,43.2100377
0,0,0,0,0,0,-73.4141749,43.2108147
0,0,0,0,0,0,-73.5108119,43.0332427
0,0,0,0,0,0,-73.7371009,43.6098217
0,0,0,0,0,0,-73.7953919,43.5327757
0,0,0,0,0,0,-75.4279329,44.3163047
0,0,0,0,0,0,-75.1337259,44.8574697
0,0,0,0,0,0,-75.4650939,44.6984127
0,0,0,0,0,0,-75.0557089,44.4354227
0,0,0,0,0,0,-74.9230359,44.1319167
0,0,0,0,0,0,-74.5000679,44.5996577
0,0,0,0,0,0,-74.1807169,44.4319917
0,0,0,0,0,0,-74.7968689,44.0889227
0,0,0,0,0,0,-74.7210849,44.5376687
0,0,0,0,0,0,-74.7117029,44.6461827
0,0,0,0,0,0,-74.4453939,44.1554437
0,0,0,0,0,0,-74.4417749,44.8026467
0,0,0,0,0,0,-73.7671769,44.1501027
0,0,0,0,0,0,-73.7508029,44.7014077
0,0,0,0,0,0,-73.8779269,44.8983077
0,0,0,0,0,0,-73.4887779,44.4433387
0,0,0,0,0,0,-77.4085679,42.6074657
0,0,0,0,0,0,-78.5902949,42.0836187
0,0,0,0,0,0,-73.5550089,44.8703977
0,0,0,0,0,0,-75.7014799,44.1487467
0,0,0,0,0,0,-75.3944939,44.2482817
0,0,0,0,0,0,-73.7328189,42.8235737
0,0,0,0,0,0,-74.9852279,42.0781957
0,0,0,0,0,0,-74.9252479,42.5913477
0,0,0,0,0,0,-74.4004979,42.4848037
0,0,0,0,0,0,-75.6038909,42.4021987
0,0,0,0,0,0,-77.840635,42.5032347
0,0,0,0,0,0,-78.6972222,42.9563889
0,0,0,0,0,0,-76.680291,43.265073
0,0,0,0,0,0,-74.85,43.5833333
0,0,0,0,0,0,-74.4929809,44.5249717
0,0,0,0,0,0,-73.7666667,44.1333333
0,0,0,0,0,0,-73.6805499,41.3311577
0,0,0,0,0,0,-74.392304,41.2736877
0,0,0,0,0,0,-74.0006699,41.8208287
0,0,0,0,0,0,-74.6305979,44.1294587
0,0,0,0,0,0,-93.98366,61.09635
0,0,0,0,0,0,-71.3547222,81.8258333
0,0,0,0,0,0,-71.3547222,81.8258333
0,0,0,0,0,0,-76.8952778,81.4183333
0,0,0,0,0,0,-76.7830556,81.4247222
0,0,0,0,0,0,-78.3795679,33.9814607
0,0,0,0,0,0,-76.65516,34.95713
0,0,0,0,0,0,-77.8775469,34.1327657
0,0,0,0,0,0,-78.0716243,34.5342189
0,0,0,0,0,0,-78.5992368,34.3209605
0,0,0,0,0,0,-79.1965489,34.4625247
0,0,0,0,0,0,-75.7751069,35.9070947
0,0,0,0,0,0,-76.9029469,35.0480767
0,0,0,0,0,0,-76.9799209,35.7365247
0,0,0,0,0,0,-77.4434709,35.9691437
0,0,0,0,0,0,-77.7112775,35.2819414
0,0,0,0,0,0,-78.3220803,35.6755372
0,0,0,0,0,0,-78.0698959,35.4161407
0,0,0,0,0,0,-79.4688523,35.9898149
0,0,0,0,0,0,-79.7044966,35.917637
0,0,0,0,0,0,-80.9241249,35.6938367
0,0,0,0,0,0,-80.2919201,35.2194291
0,0,0,0,0,0,-81.3806159,35.3816897
0,0,0,0,0,0,-81.9431229,35.9588997
0,0,0,0,0,0,-82.6803659,35.2667187
0,0,0,0,0,0,-82.4915559,35.6482007
0,0,0,0,0,0,-83.8316649,35.4291357
0,0,0,0,0,0,-76.9786679,36.3581287
0,0,0,0,0,0,-77.9795614,36.2540309
0,0,0,0,0,0,-78.4863356,36.0593305
0,0,0,0,0,0,-79.8547069,36.3779757
0,0,0,0,0,0,-80.6415019,36.2898447
0,0,0,0,0,0,-81.1034324,36.1431731
0,0,0,0,0,0,-75.8930969,36.2551567
0,0,0,0,0,0,-83.2186082,35.316016
0,0,0,0,0,0,-81.8815194,36.0168463
0,0,0,0,0,0,-78.2125169,33.9225168
0,0,0,0,0,0,-79.2005609,34.4715967
0,0,0,0,0,0,-75.8611599,35.8639187
0,0,0,0,0,0,-76.9044781,35.0476517
0,0,0,0,0,0,-76.9896438,35.6919219
0,0,0,0,0,0,-81.0657464,35.8549613
0,0,0,0,0,0,-81.6361686,35.3743051
0,0,0,0,0,0,-81.6405339,35.8278747
0,0,0,0,0,0,-82.4803436,35.5865273
0,0,0,0,0,0,-76.9786679,36.3581287
0,0,0,0,0,0,-79.8498737,36.3766523
0,0,0,0,0,0,-75.9,36.25
0,0,0,0,0,0,-76.8406017,34.9312881
0,0,0,0,0,0,-77.6299645,34.7739701
0,0,0,0,0,0,-77.7928721,34.5909333
0,0,0,0,0,0,-78.0548779,34.4014777
0,0,0,0,0,0,-78.5809019,34.8933417
0,0,0,0,0,0,-79.8554411,34.8475995
0,0,0,0,0,0,-76.543981,35.4900673
0,0,0,0,0,0,-77.7211309,35.8648907
0,0,0,0,0,0,-77.1960299,35.1020237
0,0,0,0,0,0,-78.9085878,35.5245603
0,0,0,0,0,0,-78.0169365,35.3169181
0,0,0,0,0,0,-79.3605889,35.1749417
0,0,0,0,0,0,-79.8019587,35.3388703
0,0,0,0,0,0,-80.6631699,35.2425117
0,0,0,0,0,0,-80.7208082,35.9287265
0,0,0,0,0,0,-81.4564775,35.5089219
0,0,0,0,0,0,-81.4548416,35.4626322
0,0,0,0,0,0,-82.6486108,35.9105725
0,0,0,0,0,0,-82.3863829,35.2966047
0,0,0,0,0,0,-84.0448309,35.1673667
0,0,0,0,0,0,-76.7205313,36.2872477
0,0,0,0,0,0,-77.8356539,35.9991587
0,0,0,0,0,0,-78.9520912,36.0899346
0,0,0,0,0,0,-79.6916268,36.2588525
0,0,0,0,0,0,-80.6901489,36.3382527
0,0,0,0,0,0,-81.5907129,36.2714197
0,0,0,0,0,0,-75.9399429,36.3208497
0,0,0,0,0,0,-76.4471289,36.1444727
0,0,0,0,0,0,-77.3771141,36.5332729
0,0,0,0,0,0,-78.4392029,36.4516207
0,0,0,0,0,0,-79.4955592,36.2956484
0,0,0,0,0,0,-80.5361312,36.4958508
0,0,0,0,0,0,-81.4877504,36.5567273
0,0,0,0,0,0,-80.6053549,36.3460787
0,0,0,0,0,0,-79.1152367,36.4747308
0,0,0,0,0,0,-78.2113363,36.176991
0,0,0,0,0,0,-77.694212,36.4653338
0,0,0,0,0,0,-76.0089199,36.1860407
0,0,0,0,0,0,-83.9654629,34.9969557
0,0,0,0,0,0,-82.8386369,35.1436807
0,0,0,0,0,0,-82.0002509,35.2125177
0,0,0,0,0,0,-80.8610815,35.6825702
0,0,0,0,0,0,-77.1960089,35.1020747
0,0,0,0,0,0,-78.052876,35.2683392
0,0,0,0,0,0,-77.2310819,35.7523027
0,0,0,0,0,0,-79.3606499,35.1749287
0,0,0,0,0,0,-79.2812189,34.9528807
0,0,0,0,0,0,-78.8536599,34.9303027
0,0,0,0,0,0,-77.3607189,34.9002767
0,0,0,0,0,0,-79.3326419,35.5906977
0,0,0,0,0,0,-77.0602263,35.2437321
0,0,0,0,0,0,-75.9245906,36.4199384
0,0,0,0,0,0,-76.996044,35.266597
0,0,0,0,0,0,-79.3092799,35.0090297
0,0,0,0,0,0,-77.0695279,35.0457687
0,0,0,0,0,0,-76.9359209,34.7300597
0,0,0,0,0,0,-79.8933019,35.3008077
0,0,0,0,0,0,-76.5500199,36.5503967
0,0,0,0,0,0,-83.1013189,35.7720827
0,0,0,0,0,0,-82.6432199,35.4069697
0,0,0,0,0,0,-82.1982639,35.7697307
0,0,0,0,0,0,-81.7896509,35.8568197
0,0,0,0,0,0,-83.2023406,35.0399431
0,0,0,0,0,0,-83.6042224,35.2232814
0,0,0,0,0,0,-83.8530349,35.2345817
0,0,0,0,0,0,-77.0140105,35.6115051
0,0,0,0,0,0,-78.3944444,34.125
0,0,0,0,0,0,-76.9257639,35.2353943
0,0,0,0,0,0,-76.9833333,36.45
0,0,0,0,0,0,-83.294801,35.516915
0,0,0,0,0,0,-97.6746757,46.1531849
0,0,0,0,0,0,-97.0100549,46.4854717
0,0,0,0,0,0,-98.4812089,46.7477197
0,0,0,0,0,0,-98.6828159,46.3406907
0,0,0,0,0,0,-99.4688039,46.8060287
0,0,0,0,0,0,-99.4821999,46.1428537
0,0,0,0,0,0,-97.6029243,47.845638
0,0,0,0,0,0,-97.4077439,47.9619307
0,0,0,0,0,0,-98.2439809,47.4859247
0,0,0,0,0,0,-98.4885929,47.1679867
0,0,0,0,0,0,-99.6292032,47.0675197
0,0,0,0,0,0,-99.0545676,47.0807973
0,0,0,0,0,0,-97.1848759,48.7529697
0,0,0,0,0,0,-97.5356201,48.4560524
0,0,0,0,0,0,-98.4333597,48.02897
0,0,0,0,0,0,-98.7246389,48.2818817
0,0,0,0,0,0,-99.6133701,48.7474635
0,0,0,0,0,0,-99.3513109,48.2672307
0,0,0,0,0,0,-100.5587399,47.2727187
0,0,0,0,0,0,-100.7953029,46.2845877
0,0,0,0,0,0,-102.8519519,46.9484737
0,0,0,0,0,0,-102.6094959,47.4987607
0,0,0,0,0,0,-101.6472319,48.4447167
0,0,0,0,0,0,-101.5405509,48.8647667
0,0,0,0,0,0,-103.1250563,48.1143616
0,0,0,0,0,0,-102.4614329,48.2692787
0,0,0,0,0,0,-96.7567323,46.4129929
0,0,0,0,0,0,-100.6573939,48.4004127
0,0,0,0,0,0,-101.4143059,46.4439717
0,0,0,0,0,0,-101.9319632,47.4076426
0,0,0,0,0,0,-103.3213579,47.2340597
0,0,0,0,0,0,-103.5450979,47.6171277
0,0,0,0,0,0,-101.6387111,45.9442265
0,0,0,0,0,0,-102.0608219,46.1041487
0,0,0,0,0,0,-101.9283519,46.7758047
0,0,0,0,0,0,-103.0592269,48.5899857
0,0,0,0,0,0,-102.6906819,48.6621167
0,0,0,0,0,0,-102.0433499,47.9776527
0,0,0,0,0,0,-101.5077209,47.7465897
0,0,0,0,0,0,-100.0542839,47.6462687
0,0,0,0,0,0,-100.1056369,46.6039277
0,0,0,0,0,0,-100.2489187,48.8496871
0,0,0,0,0,0,-98.797372,46.7251818
0,0,0,0,0,0,-98.433359,48.02897
0,0,0,0,0,0,-100.7951918,46.2845786
0,0,0,0,0,0,-96.75673,46.42754
0,0,0,0,0,0,-101.4765709,46.4874487
0,0,0,0,0,0,-61.33859,46.12688
0,0,0,0,0,0,-60.52314,47.01885
0,0,0,0,0,0,-60.9298,46.7198
0,0,0,0,0,0,-60.73225,45.58382
0,0,0,0,0,0,-60.63001,45.79803
0,0,0,0,0,0,-60.33924,46.15386
0,0,0,0,0,0,-61.82158,45.38832
0,0,0,0,0,0,-61.58351,45.15381
0,0,0,0,0,0,-62.21257,45.2679
0,0,0,0,0,0,-62.11729,45.68557
0,0,0,0,0,0,-62.00449,45.193689
0,0,0,0,0,0,-63.44884,45.29564
0,0,0,0,0,0,-63.55918,45.71858
0,0,0,0,0,0,-63.70125,45.42752
0,0,0,0,0,0,-63.9122,45.65198
0,0,0,0,0,0,-64.68647,45.10326
0,0,0,0,0,0,-64.04303,45.98404
0,0,0,0,0,0,-64.23027,45.82071
0,0,0,0,0,0,-63.73526,44.50176
0,0,0,0,0,0,-63.69892,44.69807
0,0,0,0,0,0,-62.5792,44.9369
0,0,0,0,0,0,-63.54984,44.85273
0,0,0,0,0,0,-64.61365,44.73024
0,0,0,0,0,0,-64.45683,44.72977
0,0,0,0,0,0,-64.46916,44.52484
0,0,0,0,0,0,-65.46909,44.75239
0,0,0,0,0,0,-66.07463,44.49854
0,0,0,0,0,0,-65.92385,44.11857
0,0,0,0,0,0,-65.27762,44.34565
0,0,0,0,0,0,-65.24425,43.79576
0,0,0,0,0,0,-65.62198,43.41355
0,0,0,0,0,0,-63.44884,45.29564
0,0,0,0,0,0,-64.4497,44.73714
0,0,0,0,0,0,-84.3898389,41.5501237
0,0,0,0,0,0,-84.1216579,41.3867557
0,0,0,0,0,0,-84.5147859,41.6511517
0,0,0,0,0,0,-82.9962929,41.0376017
0,0,0,0,0,0,-83.087075,41.4427171
0,0,0,0,0,0,-83.2608719,41.5380767
0,0,0,0,0,0,-83.7075339,41.1974257
0,0,0,0,0,0,-82.2354939,41.2506217
0,0,0,0,0,0,-82.6455149,41.1694157
0,0,0,0,0,0,-82.7867429,41.1648877
0,0,0,0,0,0,-81.002582,41.1788496
0,0,0,0,0,0,-81.1002789,41.2820227
0,0,0,0,0,0,-81.0750897,41.4687714
0,0,0,0,0,0,-81.8352349,41.3154557
0,0,0,0,0,0,-80.7420743,41.6803821
0,0,0,0,0,0,-80.9900079,41.3710349
0,0,0,0,0,0,-84.1838359,40.4824537
0,0,0,0,0,0,-84.1972889,40.9809757
0,0,0,0,0,0,-84.1745919,40.0762987
0,0,0,0,0,0,-84.7793129,40.2671711
0,0,0,0,0,0,-83.7262559,40.1540697
0,0,0,0,0,0,-83.6735259,40.6744266
0,0,0,0,0,0,-83.5725179,40.7097397
0,0,0,0,0,0,-83.0386289,40.5642137
0,0,0,0,0,0,-83.2978987,40.246894
0,0,0,0,0,0,-82.6249903,40.4606653
0,0,0,0,0,0,-82.1083506,40.8786396
0,0,0,0,0,0,-82.9285889,40.0798127
0,0,0,0,0,0,-82.7639629,40.4600977
0,0,0,0,0,0,-82.0294509,39.9930387
0,0,0,0,0,0,-81.1683844,40.6059796
0,0,0,0,0,0,-81.8418429,40.6455357
0,0,0,0,0,0,-81.5000079,40.2459467
0,0,0,0,0,0,-81.8999167,40.1062833
0,0,0,0,0,0,-81.4172439,40.1033447
0,0,0,0,0,0,-81.8823399,40.0700447
0,0,0,0,0,0,-80.7678799,40.2788528
0,0,0,0,0,0,-80.9062269,40.9301837
0,0,0,0,0,0,-84.3980039,39.6578707
0,0,0,0,0,0,-84.6179359,39.2921467
0,0,0,0,0,0,-84.6652972,39.493375
0,0,0,0,0,0,-84.0114069,39.4892987
0,0,0,0,0,0,-83.8637013,39.3611652
0,0,0,0,0,0,-83.8167579,39.4776857
0,0,0,0,0,0,-83.4663239,39.8497537
0,0,0,0,0,0,-83.8036269,39.6821707
0,0,0,0,0,0,-83.9067219,39.8925897
0,0,0,0,0,0,-82.6751939,39.1991097
0,0,0,0,0,0,-82.1680389,39.3166637
0,0,0,0,0,0,-82.9107789,39.1527143
0,0,0,0,0,0,-82.5305735,39.9655986
0,0,0,0,0,0,-82.2853793,39.2309737
0,0,0,0,0,0,-81.3554829,39.4158977
0,0,0,0,0,0,-81.5807429,39.5671857
0,0,0,0,0,0,-81.8827139,39.2701767
0,0,0,0,0,0,-81.6718899,39.8938347
0,0,0,0,0,0,-83.7588579,38.9081057
0,0,0,0,0,0,-83.4163514,38.6696358
0,0,0,0,0,0,-82.7884369,38.8817267
0,0,0,0,0,0,-82.4223789,38.6500007
0,0,0,0,0,0,-83.4580032,41.5440972
0,0,0,0,0,0,-82.6332099,41.1609237
0,0,0,0,0,0,-82.8822098,41.4083645
0,0,0,0,0,0,-81.0505989,41.3256857
0,0,0,0,0,0,-81.956725,41.2747817
0,0,0,0,0,0,-84.1360999,40.0778757
0,0,0,0,0,0,-82.8994756,40.0945941
0,0,0,0,0,0,-81.5841149,40.3076787
0,0,0,0,0,0,-81.4172305,40.1037173
0,0,0,0,0,0,-81.8823399,40.0700447
0,0,0,0,0,0,-80.5379536,40.9118093
0,0,0,0,0,0,-84.2514604,39.6680438
0,0,0,0,0,0,-84.0134234,39.4989563
0,0,0,0,0,0,-83.8484908,39.5569036
0,0,0,0,0,0,-83.4658472,39.8496832
0,0,0,0,0,0,-83.9166709,39.8881087
0,0,0,0,0,0,-81.5807429,39.5671857
0,0,0,0,0,0,-82.4578029,38.6295227
0,0,0,0,0,0,-81.8718895,40.2967664
0,0,0,0,0,0,-82.6150863,38.6865963
0,0,0,0,0,0,-83.1875069,38.6574767
0,0,0,0,0,0,-82.2847853,39.3200896
0,0,0,0,0,0,-82.7626109,39.3754092
0,0,0,0,0,0,-82.9220429,39.1798097
0,0,0,0,0,0,-81.8838039,39.4318937
0,0,0,0,0,0,-83.2106382,39.2280901
0,0,0,0,0,0,-82.3344147,40.6382548
0,0,0,0,0,0,-83.1869915,38.649962
0,0,0,0,0,0,-94.7071599,34.5662622
0,0,0,0,0,0,-95.7740762,34.7512366
0,0,0,0,0,0,-95.8166667,34.95
0,0,0,0,0,0,-96.2103339,34.5060197
0,0,0,0,0,0,-96.828193,34.448321
0,0,0,0,0,0,-97.8587639,34.3763427
0,0,0,0,0,0,-97.2128782,34.1364298
0,0,0,0,0,0,-98.5401769,34.1880867
